contract_version,calendar_id,calendar_version,session_date,decision_cutoff_at,ticker,company_id,window_sessions,feature_schema_version,information_cutoff_at,generated_from_article_count,latest_information_available_at,event_provider,event_model_version,sentiment_provider,sentiment_model_version,lineage_row_id,synthetic_data,generated_by_version,news_count,unique_article_count,unique_source_count,has_news,missing_published_time_count,abstained_prediction_count,positive_count,neutral_count,negative_count,uncertain_count,positive_share,negative_share,uncertain_share,mean_sentiment_score,confidence_weighted_sentiment_score,sentiment_score_std,min_sentiment_score,max_sentiment_score,event_type_count,event_entropy,mean_novelty_score,max_novelty_score,source_diversity_ratio,hours_since_latest_news,decayed_news_count,decayed_sentiment_score,low_coverage,contains_missing_timestamp,contains_abstention,contains_multi_company_article,contains_backfilled_information,event_earnings_count,event_earnings_share,event_merger_acquisition_count,event_merger_acquisition_share,event_policy_regulation_count,event_policy_regulation_share,event_operations_product_count,event_operations_product_share,event_financing_capital_count,event_financing_capital_share,event_litigation_penalty_count,event_litigation_penalty_share,event_governance_personnel_count,event_governance_personnel_share,event_macro_market_count,event_macro_market_share,event_other_count,event_other_share
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-23,2026-06-23T09:15:00+08:00,NVM,2eb86261-8fbc-5c3a-89cb-839e282cc979,5,news-factor-v1,2026-06-23T09:15:00+08:00,3,2026-06-21T13:55:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,eae85e2a593a48ad107cef8bc908c6b1,true,finnews-m3a,3,3,1,true,0,0,2,1,0,0,0.666667,0.0,0.0,0.408333,0.44537,0.359591,0.0,0.875,3,1.584963,,,0.333333,35.333333,2.01777,0.447029,false,false,false,false,true,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-23,2026-06-23T09:15:00+08:00,NVM,2eb86261-8fbc-5c3a-89cb-839e282cc979,10,news-factor-v1,2026-06-23T09:15:00+08:00,3,2026-06-21T13:55:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,785a2df242f82e1f37acd3ba528cea48,true,finnews-m3a,3,3,1,true,0,0,2,1,0,0,0.666667,0.0,0.0,0.408333,0.44537,0.359591,0.0,0.875,3,1.584963,,,0.333333,35.333333,2.451616,0.427064,false,false,false,false,true,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-23,2026-06-23T09:15:00+08:00,ORC,72be6233-aaeb-5412-97a7-2dfa0352a3d1,1,news-factor-v1,2026-06-23T09:15:00+08:00,0,,,,,,d76506a06a7d5c64142cca3f4696fdda,true,finnews-m3a,0,0,0,false,0,0,0,0,0,0,,,,,,,,,0,,,,,,0,,true,false,false,false,false,0,,0,,0,,0,,0,,0,,0,,0,,0,
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-23,2026-06-23T09:15:00+08:00,ORC,72be6233-aaeb-5412-97a7-2dfa0352a3d1,3,news-factor-v1,2026-06-23T09:15:00+08:00,3,2026-06-21T18:55:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,92ffe391a795795f645ddb1eb3547f22,true,finnews-m3a,3,3,1,true,0,0,0,2,1,0,0.0,0.333333,0.0,-0.333333,-0.417989,0.471405,-1.0,0.0,3,1.584963,,,0.333333,30.333333,1.645758,-0.227821,false,false,false,false,true,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-23,2026-06-23T09:15:00+08:00,ORC,72be6233-aaeb-5412-97a7-2dfa0352a3d1,5,news-factor-v1,2026-06-23T09:15:00+08:00,3,2026-06-21T18:55:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,94b4746107fa6bd680161b76d8f06ff4,true,finnews-m3a,3,3,1,true,0,0,0,2,1,0,0.0,0.333333,0.0,-0.333333,-0.417989,0.471405,-1.0,0.0,3,1.584963,,,0.333333,30.333333,2.073013,-0.267777,false,false,false,false,true,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-23,2026-06-23T09:15:00+08:00,ORC,72be6233-aaeb-5412-97a7-2dfa0352a3d1,10,news-factor-v1,2026-06-23T09:15:00+08:00,3,2026-06-21T18:55:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,a143febba150047a8b3bb905f5f1da8c,true,finnews-m3a,3,3,1,true,0,0,0,2,1,0,0.0,0.333333,0.0,-0.333333,-0.417989,0.471405,-1.0,0.0,3,1.584963,,,0.333333,30.333333,2.484965,-0.299825,false,false,false,false,true,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-23,2026-06-23T09:15:00+08:00,PRM,dd660a5e-ff91-5909-99f9-d633d8435085,1,news-factor-v1,2026-06-23T09:15:00+08:00,1,2026-06-22T22:17:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,6e6df507f35a43cf143edac08c0264af,true,finnews-m3a,1,1,1,true,0,0,0,0,1,0,0.0,1.0,0.0,-0.7,-0.7,,-0.7,-0.7,1,-0.0,,,1.0,2.966667,0.917887,-0.7,false,false,false,false,true,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-23,2026-06-23T09:15:00+08:00,PRM,dd660a5e-ff91-5909-99f9-d633d8435085,3,news-factor-v1,2026-06-23T09:15:00+08:00,3,2026-06-22T22:17:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,38f3e2ff301b23e6f652a8401e69d243,true,finnews-m3a,3,3,1,true,0,2,0,0,1,2,0.0,0.333333,0.666667,-0.233333,-0.259624,0.329983,-0.7,0.0,3,1.584963,,,0.333333,2.966667,2.146561,-0.316921,false,false,true,false,true,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-23,2026-06-23T09:15:00+08:00,PRM,dd660a5e-ff91-5909-99f9-d633d8435085,5,news-factor-v1,2026-06-23T09:15:00+08:00,3,2026-06-22T22:17:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,ade691578030b7e96a25f75ed04cde73,true,finnews-m3a,3,3,1,true,0,2,0,0,1,2,0.0,0.333333,0.666667,-0.233333,-0.259624,0.329983,-0.7,0.0,3,1.584963,,,0.333333,2.966667,2.431079,-0.283046,false,false,true,false,true,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-23,2026-06-23T09:15:00+08:00,PRM,dd660a5e-ff91-5909-99f9-d633d8435085,10,news-factor-v1,2026-06-23T09:15:00+08:00,3,2026-06-22T22:17:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,21e3df0c390bb3590df8f8364ca1cdd7,true,finnews-m3a,3,3,1,true,0,2,0,0,1,2,0.0,0.333333,0.666667,-0.233333,-0.259624,0.329983,-0.7,0.0,3,1.584963,,,0.333333,2.966667,2.690933,-0.257913,false,false,true,false,true,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-23,2026-06-23T09:15:00+08:00,QNT,8e77e32a-194f-591f-bb77-c47a82f85dd1,1,news-factor-v1,2026-06-23T09:15:00+08:00,0,,,,,,c71ce3b659d211e03214884e188dc681,true,finnews-m3a,0,0,0,false,0,0,0,0,0,0,,,,,,,,,0,,,,,,0,,true,false,false,false,false,0,,0,,0,,0,,0,,0,,0,,0,,0,
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-23,2026-06-23T09:15:00+08:00,QNT,8e77e32a-194f-591f-bb77-c47a82f85dd1,3,news-factor-v1,2026-06-23T09:15:00+08:00,3,2026-06-22T01:06:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,b9e60b99b1f2452861c53cca30b039a0,true,finnews-m3a,3,3,1,true,0,2,0,0,1,2,0.0,0.333333,0.666667,-0.233333,-0.259624,0.329983,-0.7,0.0,3,1.584963,,,0.333333,24.15,1.747229,-0.224272,false,false,true,false,true,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-23,2026-06-23T09:15:00+08:00,QNT,8e77e32a-194f-591f-bb77-c47a82f85dd1,5,news-factor-v1,2026-06-23T09:15:00+08:00,3,2026-06-22T01:06:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,06f2d52162b60aea566b36cb060b13ab,true,finnews-m3a,3,3,1,true,0,2,0,0,1,2,0.0,0.333333,0.666667,-0.233333,-0.259624,0.329983,-0.7,0.0,3,1.584963,,,0.333333,24.15,2.148453,-0.230032,false,false,true,false,true,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-23,2026-06-23T09:15:00+08:00,QNT,8e77e32a-194f-591f-bb77-c47a82f85dd1,10,news-factor-v1,2026-06-23T09:15:00+08:00,3,2026-06-22T01:06:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,8d2bf57921f96dc2ec3e29ddcc2555da,true,finnews-m3a,3,3,1,true,0,2,0,0,1,2,0.0,0.333333,0.666667,-0.233333,-0.259624,0.329983,-0.7,0.0,3,1.584963,,,0.333333,24.15,2.529606,-0.232516,false,false,true,false,true,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-23,2026-06-23T09:15:00+08:00,SKY,5a10eb3b-ede3-535f-ba67-42687fb14362,1,news-factor-v1,2026-06-23T09:15:00+08:00,1,2026-06-22T13:04:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,f375c11eca09b8228b8a58a033dee87a,true,finnews-m3a,1,1,1,true,0,0,0,0,1,0,0.0,1.0,0.0,-1.0,-1.0,,-1.0,-1.0,1,-0.0,,,1.0,12.183333,0.703373,-1.0,false,false,false,false,true,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-23,2026-06-23T09:15:00+08:00,SKY,5a10eb3b-ede3-535f-ba67-42687fb14362,3,news-factor-v1,2026-06-23T09:15:00+08:00,3,2026-06-22T13:04:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,0605b04f306141adfe91e58c349f60c2,true,finnews-m3a,3,3,1,true,0,0,0,2,1,0,0.0,0.333333,0.0,-0.333333,-0.417989,0.471405,-1.0,0.0,3,1.584963,,,0.333333,12.183333,1.965904,-0.452376,false,false,false,false,true,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-23,2026-06-23T09:15:00+08:00,SKY,5a10eb3b-ede3-535f-ba67-42687fb14362,5,news-factor-v1,2026-06-23T09:15:00+08:00,3,2026-06-22T13:04:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,b299dd3bfe5868b3b1e2ba1ef1ef0294,true,finnews-m3a,3,3,1,true,0,0,0,2,1,0,0.0,0.333333,0.0,-0.333333,-0.417989,0.471405,-1.0,0.0,3,1.584963,,,0.333333,12.183333,2.306356,-0.40412,false,false,false,false,true,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-23,2026-06-23T09:15:00+08:00,SKY,5a10eb3b-ede3-535f-ba67-42687fb14362,10,news-factor-v1,2026-06-23T09:15:00+08:00,3,2026-06-22T13:04:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,5dd97c79c3c891e43696ecb60d9f29a0,true,finnews-m3a,3,3,1,true,0,0,0,2,1,0,0.0,0.333333,0.0,-0.333333,-0.417989,0.471405,-1.0,0.0,3,1.584963,,,0.333333,12.183333,2.621084,-0.36833,false,false,false,false,true,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-23,2026-06-23T09:15:00+08:00,VTL,23b5ec2e-ee29-54c2-9dd5-a61c56109d62,1,news-factor-v1,2026-06-23T09:15:00+08:00,1,2026-06-22T11:13:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,8465b46c0114475c4494f1a498dbac1a,true,finnews-m3a,1,1,1,true,0,0,1,0,0,0,1.0,0.0,0.0,0.35,0.35,,0.35,0.35,1,-0.0,,,1.0,14.033333,0.666778,0.35,false,false,false,false,true,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-23,2026-06-23T09:15:00+08:00,VTL,23b5ec2e-ee29-54c2-9dd5-a61c56109d62,3,news-factor-v1,2026-06-23T09:15:00+08:00,3,2026-06-22T11:13:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,d1a160024ed61651543b52043fd956ce,true,finnews-m3a,3,3,1,true,0,0,2,1,0,0,0.666667,0.0,0.0,0.408333,0.44537,0.359591,0.0,0.875,3,1.584963,,,0.333333,14.033333,1.924946,0.438301,false,false,false,false,true,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-23,2026-06-23T09:15:00+08:00,VTL,23b5ec2e-ee29-54c2-9dd5-a61c56109d62,5,news-factor-v1,2026-06-23T09:15:00+08:00,3,2026-06-22T11:13:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,75ada57046becb0a80f715a2a1b5f9cc,true,finnews-m3a,3,3,1,true,0,0,2,1,0,0,0.666667,0.0,0.0,0.408333,0.44537,0.359591,0.0,0.875,3,1.584963,,,0.333333,14.033333,2.277138,0.428714,false,false,false,false,true,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-23,2026-06-23T09:15:00+08:00,VTL,23b5ec2e-ee29-54c2-9dd5-a61c56109d62,10,news-factor-v1,2026-06-23T09:15:00+08:00,3,2026-06-22T11:13:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,19ed155bed40395eb7182f89617bb494,true,finnews-m3a,3,3,1,true,0,0,2,1,0,0,0.666667,0.0,0.0,0.408333,0.44537,0.359591,0.0,0.875,3,1.584963,,,0.333333,14.033333,2.604325,0.419409,false,false,false,false,true,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-24,2026-06-24T09:15:00+08:00,ALP,19bf6cb4-70d7-570c-bdf8-955fef8fccf6,1,news-factor-v1,2026-06-24T09:15:00+08:00,0,,,,,,61798cd8d54186575bc17b2d1a22c9e2,true,finnews-m3a,0,0,0,false,0,0,0,0,0,0,,,,,,,,,0,,,,,,0,,true,false,false,false,false,0,,0,,0,,0,,0,,0,,0,,0,,0,
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-24,2026-06-24T09:15:00+08:00,ALP,19bf6cb4-70d7-570c-bdf8-955fef8fccf6,3,news-factor-v1,2026-06-24T09:15:00+08:00,4,2026-06-23T00:07:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,758a41c0df351880a056d3f51141a77b,true,finnews-m3a,4,4,1,true,0,0,3,1,0,0,0.75,0.0,0.0,0.525,0.562692,0.371231,0.0,0.875,3,1.5,,,0.25,25.133333,2.017741,0.529987,false,false,false,false,true,2,0.5,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-24,2026-06-24T09:15:00+08:00,ALP,19bf6cb4-70d7-570c-bdf8-955fef8fccf6,5,news-factor-v1,2026-06-24T09:15:00+08:00,4,2026-06-23T00:07:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,11ea6bc2c1004c233414c8436a1226f0,true,finnews-m3a,4,4,1,true,0,0,3,1,0,0,0.75,0.0,0.0,0.525,0.562692,0.371231,0.0,0.875,3,1.5,,,0.25,25.133333,2.607713,0.523051,false,false,false,false,true,2,0.5,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-24,2026-06-24T09:15:00+08:00,ALP,19bf6cb4-70d7-570c-bdf8-955fef8fccf6,10,news-factor-v1,2026-06-24T09:15:00+08:00,4,2026-06-23T00:07:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,4fe1377d181325e01eaaebf925b1e930,true,finnews-m3a,4,4,1,true,0,0,3,1,0,0,0.75,0.0,0.0,0.525,0.562692,0.371231,0.0,0.875,3,1.5,,,0.25,25.133333,3.208389,0.522114,false,false,false,false,true,2,0.5,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-24,2026-06-24T09:15:00+08:00,BRC,bf5a21dd-2604-58b9-9425-3ce009b267a4,1,news-factor-v1,2026-06-24T09:15:00+08:00,0,,,,,,4c09a89fd1a30472d3383984ca6023c1,true,finnews-m3a,0,0,0,false,0,0,0,0,0,0,,,,,,,,,0,,,,,,0,,true,false,false,false,false,0,,0,,0,,0,,0,,0,,0,,0,,0,
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-24,2026-06-24T09:15:00+08:00,BRC,bf5a21dd-2604-58b9-9425-3ce009b267a4,3,news-factor-v1,2026-06-24T09:15:00+08:00,4,2026-06-22T19:13:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,0a644ac7ab7e51bfe419ee624a8102cd,true,finnews-m3a,4,4,1,true,0,3,0,0,1,3,0.0,0.25,0.75,-0.175,-0.200362,0.303109,-0.7,0.0,3,1.5,,,0.25,30.033333,1.911162,-0.192351,false,false,true,false,true,0,0.0,2,0.5,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,1,0.25,0,0.0
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-24,2026-06-24T09:15:00+08:00,BRC,bf5a21dd-2604-58b9-9425-3ce009b267a4,5,news-factor-v1,2026-06-24T09:15:00+08:00,4,2026-06-22T19:13:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,295c5a117528366e067f94280b2cc8b4,true,finnews-m3a,4,4,1,true,0,3,0,0,1,3,0.0,0.25,0.75,-0.175,-0.200362,0.303109,-0.7,0.0,3,1.5,,,0.25,30.033333,2.523399,-0.18849,false,false,true,false,true,0,0.0,2,0.5,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,1,0.25,0,0.0
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-24,2026-06-24T09:15:00+08:00,BRC,bf5a21dd-2604-58b9-9425-3ce009b267a4,10,news-factor-v1,2026-06-24T09:15:00+08:00,4,2026-06-22T19:13:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,ea7a52f11cf10bdf428414032eb3ef43,true,finnews-m3a,4,4,1,true,0,3,0,0,1,3,0.0,0.25,0.75,-0.175,-0.200362,0.303109,-0.7,0.0,3,1.5,,,0.25,30.033333,3.155779,-0.182843,false,false,true,false,true,0,0.0,2,0.5,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,1,0.25,0,0.0
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-24,2026-06-24T09:15:00+08:00,ECO,cc2a8ca8-fb5c-5e45-b4ec-3b76efc8ed33,1,news-factor-v1,2026-06-24T09:15:00+08:00,0,,,,,,ed0477f68583580d03d93530ad910e16,true,finnews-m3a,0,0,0,false,0,0,0,0,0,0,,,,,,,,,0,,,,,,0,,true,false,false,false,false,0,,0,,0,,0,,0,,0,,0,,0,,0,
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-24,2026-06-24T09:15:00+08:00,ECO,cc2a8ca8-fb5c-5e45-b4ec-3b76efc8ed33,3,news-factor-v1,2026-06-24T09:15:00+08:00,3,2026-06-22T14:13:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,25bcda3fadadefb28abf38bb1fb9a176,true,finnews-m3a,3,3,1,true,0,0,0,2,1,0,0.0,0.333333,0.0,-0.333333,-0.417989,0.471405,-1.0,0.0,3,1.584963,,,0.333333,35.033333,1.572734,-0.320016,false,false,false,false,true,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-24,2026-06-24T09:15:00+08:00,ECO,cc2a8ca8-fb5c-5e45-b4ec-3b76efc8ed33,5,news-factor-v1,2026-06-24T09:15:00+08:00,3,2026-06-22T14:13:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,b7a20769c7d09437d8c4f4090d65be61,true,finnews-m3a,3,3,1,true,0,0,0,2,1,0,0.0,0.333333,0.0,-0.333333,-0.417989,0.471405,-1.0,0.0,3,1.584963,,,0.333333,35.033333,2.017014,-0.328388,false,false,false,false,true,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-24,2026-06-24T09:15:00+08:00,ECO,cc2a8ca8-fb5c-5e45-b4ec-3b76efc8ed33,10,news-factor-v1,2026-06-24T09:15:00+08:00,3,2026-06-22T14:13:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,6762a4b78b3ed176eca5b34e0e8e2c44,true,finnews-m3a,3,3,1,true,0,0,0,2,1,0,0.0,0.333333,0.0,-0.333333,-0.417989,0.471405,-1.0,0.0,3,1.584963,,,0.333333,35.033333,2.45101,-0.33205,false,false,false,false,true,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-24,2026-06-24T09:15:00+08:00,HLS,f51fcd26-e669-52ee-bcf9-1ea4e119b985,1,news-factor-v1,2026-06-24T09:15:00+08:00,1,2026-06-23T10:35:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,46ffc8b58f4b25117af4691cb4a7df87,true,finnews-m3a,1,1,1,true,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,-0.0,,,1.0,14.666667,0.654692,0.0,false,false,false,false,true,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-24,2026-06-24T09:15:00+08:00,HLS,f51fcd26-e669-52ee-bcf9-1ea4e119b985,3,news-factor-v1,2026-06-24T09:15:00+08:00,4,2026-06-23T10:35:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,f62e07750a8968f8814fff655fee05e0,true,finnews-m3a,4,4,1,true,0,0,0,3,1,0,0.0,0.25,0.0,-0.25,-0.32377,0.433013,-1.0,0.0,3,1.5,,,0.25,14.666667,2.222863,-0.194377,false,false,false,false,true,0,0.0,0,0.0,2,0.5,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,1,0.25
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-24,2026-06-24T09:15:00+08:00,HLS,f51fcd26-e669-52ee-bcf9-1ea4e119b985,5,news-factor-v1,2026-06-24T09:15:00+08:00,4,2026-06-23T10:35:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,ef5e3d9431391168c208ede432c39e2d,true,finnews-m3a,4,4,1,true,0,0,0,3,1,0,0.0,0.25,0.0,-0.25,-0.32377,0.433013,-1.0,0.0,3,1.5,,,0.25,14.666667,2.762988,-0.218754,false,false,false,false,true,0,0.0,0,0.0,2,0.5,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,1,0.25
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-24,2026-06-24T09:15:00+08:00,HLS,f51fcd26-e669-52ee-bcf9-1ea4e119b985,10,news-factor-v1,2026-06-24T09:15:00+08:00,4,2026-06-23T10:35:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,ba9db6e98c07d33aa3510ccb2234cf38,true,finnews-m3a,4,4,1,true,0,0,0,3,1,0,0.0,0.25,0.0,-0.25,-0.32377,0.433013,-1.0,0.0,3,1.5,,,0.25,14.666667,3.302248,-0.235428,false,false,false,false,true,0,0.0,0,0.0,2,0.5,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,1,0.25
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-24,2026-06-24T09:15:00+08:00,LUM,21b519c1-7166-5f14-8e4e-1d2f445cf18a,1,news-factor-v1,2026-06-24T09:15:00+08:00,0,,,,,,054d6b6d1221a79a94394ac8a8fd260a,true,finnews-m3a,0,0,0,false,0,0,0,0,0,0,,,,,,,,,0,,,,,,0,,true,false,false,false,false,0,,0,,0,,0,,0,,0,,0,,0,,0,
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-24,2026-06-24T09:15:00+08:00,LUM,21b519c1-7166-5f14-8e4e-1d2f445cf18a,3,news-factor-v1,2026-06-24T09:15:00+08:00,3,2026-06-22T06:59:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,f086e836b3fdc0fe113c2272599b81b6,true,finnews-m3a,3,3,1,true,0,0,2,1,0,0,0.666667,0.0,0.0,0.408333,0.44537,0.359591,0.0,0.875,3,1.584963,,,0.333333,42.266667,1.468854,0.310592,false,false,false,false,true,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0
1.0.0,synthetic-ashare-demo-calendar,2026-demo-v1,2026-06-24,2026-06-24T09:15:00+08:00,LUM,21b519c1-7166-5f14-8e4e-1d2f445cf18a,5,news-factor-v1,2026-06-24T09:15:00+08:00,3,2026-06-22T06:59:00+00:00,keyword_event_classifier,1,keyword_sentiment_analyzer,1,4d64d5d6a117911dcf76ab467cd76924,true,finnews-m3a,3,3,1,true,0,0,2,1,0,0,0.666667,0.0,0.0,0.408333,0.44537,0.359591,0.0,0.875,3,1.584963,,,0.333333,42.266667,1.936241,0.348707,false,false,false,false,true,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0
